objid,ra,dec,u-peaks,g-peaks,r-peaks,i-peaks,u-peak-numbers,u-peak-distance,g-peak-numbers,g-peak-distance,r-peak-numbers,r-peak-distance,i-peak-numbers,i-peak-distance
1237654605325140175,158.672800946111,4.45539508707743,"[(45, 49)(52, 51)]","[(45, 50)(51, 50)]","[(51, 50)(45, 50)]","[(50, 50)(45, 49)]","[45, 49, 52, 51]",7.280109889280518,"[45, 50, 51, 50]",6.0,"[51, 50, 45, 50]",6.0,"[50, 50, 45, 49]",5.0990195135927845
1237665530643808415,227.194706129915,20.0796825518337,"[(50, 49)(46, 37)]","[(50, 50)(47, 37)]","[(50, 50)(47, 38)]","[(50, 50)(47, 38)]","[50, 49, 46, 37]",12.649110640673518,"[50, 50, 47, 37]",13.341664064126334,"[50, 50, 47, 38]",12.36931687685298,"[50, 50, 47, 38]",12.36931687685298
1237665548894470241,226.216632417958,21.0694653382404,"[(49, 49)(55, 65)]","[(49, 50)(54, 66)]","[(50, 50)(61, 63)]","[(50, 50)(61, 59)]","[49, 49, 55, 65]",17.08800749063506,"[49, 50, 54, 66]",16.76305461424021,"[50, 50, 61, 63]",17.029386365926403,"[50, 50, 61, 59]",14.212670403551895
1237664295830552673,194.891924732989,40.3371743479874,"[(59, 52)(43, 57)]","[(50, 50)(43, 57)]","[(50, 50)(44, 56)]","[(50, 50)(46, 39)]","[59, 52, 43, 57]",16.76305461424021,"[50, 50, 43, 57]",9.899494936611665,"[50, 50, 44, 56]",8.48528137423857,"[50, 50, 46, 39]",11.704699910719626
1237662223554052110,244.704341252357,21.545104972747,"[(50, 49)(40, 38)]","[(50, 50)(40, 38)]","[(50, 50)(40, 38)]","[(50, 49)(41, 38)]","[50, 49, 40, 38]",14.866068747318506,"[50, 50, 40, 38]",15.620499351813308,"[50, 50, 40, 38]",15.620499351813308,"[50, 49, 41, 38]",14.212670403551895
1237662224090661171,244.532639282765,22.2256322583843,"[(19, 36)(48, 48)]","[(48, 48)(43, 53)]","[(51, 51)(43, 53)]","[(51, 51)(32, 41)]","[19, 36, 48, 48]",31.38470965295043,"[48, 48, 43, 53]",7.0710678118654755,"[51, 51, 43, 53]",8.246211251235321,"[51, 51, 32, 41]",21.470910553583888
1237662698114056688,245.401567586352,21.4741327947582,"[(45, 51)(49, 50)]","[(49, 50)(32, 61)]","[(50, 50)(34, 61)]","[(50, 50)(68, 40)]","[45, 51, 49, 50]",4.123105625617661,"[49, 50, 32, 61]",20.248456731316587,"[50, 50, 34, 61]",19.4164878389476,"[50, 50, 68, 40]",20.591260281974
1237665225700540550,200.106748292037,30.6029979388741,"[(62, 59)(50, 50)]","[(50, 50)(62, 58)]","[(50, 50)(62, 58)]","[(50, 50)(62, 58)]","[62, 59, 50, 50]",15.0,"[50, 50, 62, 58]",14.422205101855956,"[50, 50, 62, 58]",14.422205101855956,"[50, 50, 62, 58]",14.422205101855956
1237665443127951385,199.066470150286,30.2645206954029,"[(50, 50)(56, 37)]","[(50, 50)(56, 36)]","[(50, 50)(56, 37)]","[(50, 49)(56, 36)]","[50, 50, 56, 37]",14.317821063276353,"[50, 50, 56, 36]",15.231546211727817,"[50, 50, 56, 37]",14.317821063276353,"[50, 49, 56, 36]",14.317821063276353
1237665225700081870,198.943917763354,30.7024131554488,"[(50, 50)(63, 45)]","[(50, 50)(63, 45)]","[(50, 50)(63, 45)]","[(50, 50)(64, 45)]","[50, 50, 63, 45]",13.92838827718412,"[50, 50, 63, 45]",13.92838827718412,"[50, 50, 63, 45]",13.92838827718412,"[50, 50, 64, 45]",14.866068747318506
1237668496856907864,178.959181710754,18.277525426988,"[(43, 14)(30, 26)]","[(49, 50)(48, 56)]","[(50, 49)(48, 55)]","[(50, 50)(48, 56)]","[43, 14, 30, 26]",17.69180601295413,"[49, 50, 48, 56]",6.082762530298219,"[50, 49, 48, 55]",6.324555320336759,"[50, 50, 48, 56]",6.324555320336759
1237665567140872282,207.205103200445,24.0008950807237,"[(39, 41)(44, 49)]","[(39, 41)(49, 50)]","[(38, 41)(49, 50)]","[(49, 50)(39, 41)]","[39, 41, 44, 49]",9.433981132056603,"[39, 41, 49, 50]",13.45362404707371,"[38, 41, 49, 50]",14.212670403551895,"[49, 50, 39, 41]",13.45362404707371
1237655370892247130,154.651321656322,59.6695332655264,"[(49, 52)(61, 39)]","[(49, 51)(63, 38)]","[(50, 50)(63, 39)]","[(50, 49)(62, 39)]","[49, 52, 61, 39]",17.69180601295413,"[49, 51, 63, 38]",19.1049731745428,"[50, 50, 63, 39]",17.029386365926403,"[50, 49, 62, 39]",15.620499351813308
1237671142017204568,174.933408955469,-1.02953688767351,"[(50, 50)(51, 43)]","[(50, 50)(52, 44)]","[(50, 50)(52, 43)]","[(50, 50)(51, 43)]","[50, 50, 51, 43]",7.0710678118654755,"[50, 50, 52, 44]",6.324555320336759,"[50, 50, 52, 43]",7.280109889280518,"[50, 50, 51, 43]",7.0710678118654755
1237648721228660955,175.323080704874,-0.0865022332180944,"[(52, 48)(51, 57)]","[(50, 50)(63, 60)]","[(50, 50)(62, 59)]","[(50, 50)(62, 60)]","[52, 48, 51, 57]",9.055385138137417,"[50, 50, 63, 60]",16.401219466856727,"[50, 50, 62, 59]",15.0,"[50, 50, 62, 60]",15.620499351813308
1237648721765793820,175.836306963331,0.222222635447886,"[(31, 24)(22, 7)]","[(18, 1)(28, 1)]","[(50, 50)(9, 9)]","[(51, 50)(79, 61)]","[31, 24, 22, 7]",19.235384061671343,"[18, 1, 28, 1]",10.0,"[50, 50, 9, 9]",57.982756057296896,"[51, 50, 79, 61]",30.083217912982647
1237651224633737283,254.293109423019,61.5985657958979,"[(55, 29)(55, 20)]","[(55, 20)(55, 30)]","[(54, 19)(54, 30)]","[(55, 20)(55, 30)]","[55, 29, 55, 20]",9.0,"[55, 20, 55, 30]",10.0,"[54, 19, 54, 30]",11.0,"[55, 20, 55, 30]",10.0
1237668271898689656,202.896558320831,18.9172510745707,"[(56, 47)(50, 50)]","[(50, 50)(56, 47)]","[(49, 49)(50, 41)]","[(51, 50)(50, 41)]","[56, 47, 50, 50]",6.708203932499369,"[50, 50, 56, 47]",6.708203932499369,"[49, 49, 50, 41]",8.06225774829855,"[51, 50, 50, 41]",9.055385138137417
1237667211057758340,162.80088463166,27.8859783368615,"[(51, 49)(38, 50)]","[(50, 50)(38, 50)]","[(51, 50)(39, 50)]","[(50, 50)(38, 50)]","[51, 49, 38, 50]",13.038404810405298,"[50, 50, 38, 50]",12.0,"[51, 50, 39, 50]",12.0,"[50, 50, 38, 50]",12.0
1237668271369945108,222.051029897676,15.564342037836,"[(52, 62)(50, 50)]","[(52, 63)(50, 50)]","[(51, 62)(50, 50)]","[(51, 62)(50, 50)]","[52, 62, 50, 50]",12.165525060596439,"[52, 63, 50, 50]",13.152946437965905,"[51, 62, 50, 50]",12.041594578792296,"[51, 62, 50, 50]",12.041594578792296
1237662640658841947,243.762711766875,26.8459162345207,"[(40, 50)(49, 50)]","[(40, 50)(50, 50)]","[(40, 50)(50, 50)]","[(50, 50)(40, 50)]","[40, 50, 49, 50]",9.0,"[40, 50, 50, 50]",10.0,"[40, 50, 50, 50]",10.0,"[50, 50, 40, 50]",10.0
1237662640658514258,242.985003613053,27.2431829205679,"[(50, 50)(55, 57)]","[(50, 50)(55, 57)]","[(50, 50)(45, 62)]","[(46, 62)(51, 50)]","[50, 50, 55, 57]",8.602325267042627,"[50, 50, 55, 57]",8.602325267042627,"[50, 50, 45, 62]",13.0,"[46, 62, 51, 50]",13.0
1237658492286402681,196.363252125621,9.5107825229922,"[(50, 50)(43, 60)]","[(50, 50)(45, 57)]","[(50, 50)(44, 57)]","[(50, 50)(55, 35)]","[50, 50, 43, 60]",12.206555615733702,"[50, 50, 45, 57]",8.602325267042627,"[50, 50, 44, 57]",9.219544457292887,"[50, 50, 55, 35]",15.811388300841896
1237663548512141520,121.457757150807,52.1031523990841,"[(50, 50)(51, 41)]","[(51, 50)(38, 55)]","[(50, 50)(37, 54)]","[(50, 50)(38, 54)]","[50, 50, 51, 41]",9.055385138137417,"[51, 50, 38, 55]",13.92838827718412,"[50, 50, 37, 54]",13.601470508735444,"[50, 50, 38, 54]",12.649110640673518
1237662525770825894,196.73373409938,14.8074190704609,"[(53, 50)(38, 50)]","[(52, 50)(39, 50)]","[(51, 50)(40, 49)]","[(52, 50)(39, 49)]","[53, 50, 38, 50]",15.0,"[52, 50, 39, 50]",13.0,"[51, 50, 40, 49]",11.045361017187261,"[52, 50, 39, 49]",13.038404810405298
1237662663218036808,242.277026551442,24.8704181177159,"[(45, 64)(58, 48)]","[(50, 50)(44, 64)]","[(50, 49)(44, 64)]","[(50, 50)(44, 64)]","[45, 64, 58, 48]",20.615528128088304,"[50, 50, 44, 64]",15.231546211727817,"[50, 49, 44, 64]",16.15549442140351,"[50, 50, 44, 64]",15.231546211727817
1237664105780740325,154.922020068716,12.8429885730162,"[(50, 49)(55, 46)]","[(50, 50)(49, 42)]","[(50, 50)(49, 42)]","[(50, 50)(49, 42)]","[50, 49, 55, 46]",5.830951894845301,"[50, 50, 49, 42]",8.06225774829855,"[50, 50, 49, 42]",8.06225774829855,"[50, 50, 49, 42]",8.06225774829855
1237664106854416463,154.55674269131,13.717521150213,"[(50, 50)(45, 50)]","[(50, 50)(57, 60)]","[(50, 50)(56, 60)]","[(50, 50)(57, 60)]","[50, 50, 45, 50]",5.0,"[50, 50, 57, 60]",12.206555615733702,"[50, 50, 56, 60]",11.661903789690601,"[50, 50, 57, 60]",12.206555615733702
1237673705577775549,113.907153588359,41.0440882026499,"[(45, 42)(50, 49)]","[(46, 42)(50, 49)]","[(45, 42)(50, 50)]","[(46, 42)(66, 63)]","[45, 42, 50, 49]",8.602325267042627,"[46, 42, 50, 49]",8.06225774829855,"[45, 42, 50, 50]",9.433981132056603,"[46, 42, 66, 63]",29.0
1237662305111441517,202.295678387467,40.0957539397188,"[(50, 50)(45, 39)]","[(50, 50)(45, 40)]","[(50, 51)(46, 41)]","[(50, 51)(45, 41)]","[50, 50, 45, 39]",12.083045973594572,"[50, 50, 45, 40]",11.180339887498949,"[50, 51, 46, 41]",10.770329614269007,"[50, 51, 45, 41]",11.180339887498949
1237657190910787726,12.7681492238407,-0.134568754582119,"[(51, 61)(50, 50)]","[(51, 61)(50, 50)]","[(51, 61)(50, 50)]","[(50, 50)(50, 61)]","[51, 61, 50, 50]",11.045361017187261,"[51, 61, 50, 50]",11.045361017187261,"[51, 61, 50, 50]",11.045361017187261,"[50, 50, 50, 61]",11.0
1237667172394729585,12.4531162269747,-0.365899345783225,"[(63, 66)(50, 50)]","[(63, 65)(50, 50)]","[(63, 65)(50, 50)]","[(63, 65)(50, 49)]","[63, 66, 50, 50]",20.615528128088304,"[63, 65, 50, 50]",19.849433241279208,"[63, 65, 50, 50]",19.849433241279208,"[63, 65, 50, 49]",20.615528128088304
1237666340797546538,11.9992403930694,1.20253685023633,"[(59, 45)(50, 50)]","[(59, 46)(50, 50)]","[(50, 50)(59, 46)]","[(50, 50)(59, 46)]","[59, 45, 50, 50]",10.295630140987,"[59, 46, 50, 50]",9.848857801796104,"[50, 50, 59, 46]",9.848857801796104,"[50, 50, 59, 46]",9.848857801796104
1237662194541002844,226.380701468273,34.4648518228067,"[(50, 50)(64, 55)]","[(50, 50)(64, 54)]","[(64, 55)(50, 50)]","[(64, 55)(50, 50)]","[50, 50, 64, 55]",14.866068747318506,"[50, 50, 64, 54]",14.560219778561036,"[64, 55, 50, 50]",14.866068747318506,"[64, 55, 50, 50]",14.866068747318506
1237662301901357275,224.527596086372,44.9783090626647,"[(42, 55)(62, 56)]","[(42, 55)(61, 55)]","[(50, 50)(42, 55)]","[(50, 50)(43, 56)]","[42, 55, 62, 56]",20.024984394500787,"[42, 55, 61, 55]",19.0,"[50, 50, 42, 55]",9.433981132056603,"[50, 50, 43, 56]",9.219544457292887
1237662300827746309,224.3383819093,44.1769836062179,"[(53, 62)(49, 49)]","[(53, 62)(50, 50)]","[(50, 50)(54, 62)]","[(50, 51)(54, 62)]","[53, 62, 49, 49]",13.601470508735444,"[53, 62, 50, 50]",12.36931687685298,"[50, 50, 54, 62]",12.649110640673518,"[50, 51, 54, 62]",11.704699910719626
1237663782596313224,21.8522646206029,-1.24876622453864,"[(31, 42)(20, 43)]","[(30, 42)(50, 50)]","[(31, 42)(51, 50)]","[(31, 42)(50, 50)]","[31, 42, 20, 43]",11.045361017187261,"[30, 42, 50, 50]",21.540659228538015,"[31, 42, 51, 50]",21.540659228538015,"[31, 42, 50, 50]",20.615528128088304
1237667536399171601,156.010843895355,21.0820568630396,"[(52, 35)(50, 50)]","[(52, 36)(50, 50)]","[(52, 36)(50, 50)]","[(53, 36)(61, 52)]","[52, 35, 50, 50]",15.132745950421556,"[52, 36, 50, 50]",14.142135623730951,"[52, 36, 50, 50]",14.142135623730951,"[53, 36, 61, 52]",17.88854381999832
1237664818742165582,159.399231825985,34.5474907054159,"[(51, 50)(48, 41)]","[(50, 50)(48, 41)]","[(50, 50)(48, 41)]","[(50, 50)(48, 41)]","[51, 50, 48, 41]",9.486832980505138,"[50, 50, 48, 41]",9.219544457292887,"[50, 50, 48, 41]",9.219544457292887,"[50, 50, 48, 41]",9.219544457292887
1237667108501323908,128.325587312652,19.3458579432805,"[(50, 50)(33, 66)]","[(33, 66)(50, 50)]","[(18, 91)(33, 66)]","[(18, 92)(33, 67)]","[50, 50, 33, 66]",23.345235059857504,"[33, 66, 50, 50]",23.345235059857504,"[18, 91, 33, 66]",29.154759474226502,"[18, 92, 33, 67]",29.154759474226502
1237667107964977365,129.606647803011,19.5854274736603,"[(56, 50)(74, 40)]","[(73, 40)(49, 50)]","[(50, 50)(74, 40)]","[(49, 50)(73, 40)]","[56, 50, 74, 40]",20.591260281974,"[73, 40, 49, 50]",26.0,"[50, 50, 74, 40]",26.0,"[49, 50, 73, 40]",26.0
1237658424631165062,168.250887122666,7.86187072805786,"[(50, 48)(45, 56)]","[(50, 49)(57, 41)]","[(50, 50)(56, 42)]","[(50, 50)(56, 42)]","[50, 48, 45, 56]",9.433981132056603,"[50, 49, 57, 41]",10.63014581273465,"[50, 50, 56, 42]",10.0,"[50, 50, 56, 42]",10.0
1237671932820258897,165.238130050404,10.5079871948892,"[(33, 17)(58, 27)]","[(33, 17)(58, 27)]","[(33, 17)(58, 27)]","[(33, 17)(58, 27)]","[33, 17, 58, 27]",26.92582403567252,"[33, 17, 58, 27]",26.92582403567252,"[33, 17, 58, 27]",26.92582403567252,"[33, 17, 58, 27]",26.92582403567252
1237664337712906366,167.656989504019,35.9722124816202,"[(49, 51)(52, 66)]","[(50, 50)(53, 66)]","[(53, 66)(50, 50)]","[(53, 66)(50, 50)]","[49, 51, 52, 66]",15.297058540778355,"[50, 50, 53, 66]",16.278820596099706,"[53, 66, 50, 50]",16.278820596099706,"[53, 66, 50, 50]",16.278820596099706
1237663531336663086,132.612249908161,60.0826085337354,"[(34, 64)(59, 43)]","[(50, 50)(34, 64)]","[(50, 50)(59, 42)]","[(90, 11)(50, 50)]","[34, 64, 59, 43]",32.64965543462902,"[50, 50, 34, 64]",21.2602916254693,"[50, 50, 59, 42]",12.041594578792296,"[90, 11, 50, 50]",55.86591089385369
1237660670351310960,147.003299388664,9.97095707721887,"[(49, 62)(50, 50)]","[(66, 38)(49, 62)]","[(66, 39)(49, 62)]","[(66, 38)(49, 61)]","[49, 62, 50, 50]",12.041594578792296,"[66, 38, 49, 62]",29.410882339705484,"[66, 39, 49, 62]",28.600699292150182,"[66, 38, 49, 61]",28.600699292150182
1237663783659372668,357.374751659181,-0.266246548910124,"[(46, 44)(50, 50)]","[(46, 44)(50, 50)]","[(47, 44)(50, 50)]","[(47, 45)(51, 50)]","[46, 44, 50, 50]",7.211102550927978,"[46, 44, 50, 50]",7.211102550927978,"[47, 44, 50, 50]",6.708203932499369,"[47, 45, 51, 50]",6.4031242374328485
1237662474772742303,253.084639534445,24.7697167300528,"[(45, 41)(50, 50)]","[(45, 41)(50, 50)]","[(45, 41)(49, 50)]","[(45, 41)(50, 50)]","[45, 41, 50, 50]",10.295630140987,"[45, 41, 50, 50]",10.295630140987,"[45, 41, 49, 50]",9.848857801796104,"[45, 41, 50, 50]",10.295630140987
1237651735771938901,214.243189491683,1.64043237854586,"[(50, 50)(46, 41)]","[(50, 50)(46, 40)]","[(50, 50)(46, 40)]","[(50, 50)(68, 46)]","[50, 50, 46, 41]",9.848857801796104,"[50, 50, 46, 40]",10.770329614269007,"[50, 50, 46, 40]",10.770329614269007,"[50, 50, 68, 46]",18.439088914585774
1237651272420098274,120.065004857,45.2329266420378,"[(47, 54)(35, 50)]","[(50, 50)(36, 51)]","[(50, 50)(28, 41)]","[(50, 50)(73, 57)]","[47, 54, 35, 50]",12.649110640673518,"[50, 50, 36, 51]",14.035668847618199,"[50, 50, 28, 41]",23.769728648009426,"[50, 50, 73, 57]",24.041630560342615
1237665096855584979,149.456445005779,28.563688464345,"[(50, 48)(60, 53)]","[(50, 50)(63, 53)]","[(50, 50)(62, 53)]","[(50, 50)(62, 53)]","[50, 48, 60, 53]",11.180339887498949,"[50, 50, 63, 53]",13.341664064126334,"[50, 50, 62, 53]",12.36931687685298,"[50, 50, 62, 53]",12.36931687685298
1237652943702720585,337.645246713523,13.7898879992648,"[(40, 51)(50, 50)]","[(40, 51)(50, 50)]","[(40, 52)(49, 50)]","[(40, 52)(50, 49)]","[40, 51, 50, 50]",10.04987562112089,"[40, 51, 50, 50]",10.04987562112089,"[40, 52, 49, 50]",9.219544457292887,"[40, 52, 50, 49]",10.44030650891055
1237655468602163435,235.794283609064,1.32883942004449,"[(50, 51)(42, 63)]","[(50, 50)(65, 49)]","[(50, 50)(65, 48)]","[(50, 50)(63, 47)]","[50, 51, 42, 63]",14.422205101855956,"[50, 50, 65, 49]",15.033296378372908,"[50, 50, 65, 48]",15.132745950421556,"[50, 50, 63, 47]",13.341664064126334
1237665442071248933,240.020215519296,18.4032083416488,"[(51, 4)(32, 1)]","[(50, 3)(33, 1)]","[(51, 1)(33, 1)]","[(51, 1)(50, 50)]","[51, 4, 32, 1]",19.235384061671343,"[50, 3, 33, 1]",17.11724276862369,"[51, 1, 33, 1]",18.0,"[51, 1, 50, 50]",49.01020301937138
1237648721759699054,161.970111533693,0.215990732005379,"[(50, 49)(40, 50)]","[(50, 50)(40, 50)]","[(50, 50)(41, 50)]","[(50, 50)(41, 50)]","[50, 49, 40, 50]",10.04987562112089,"[50, 50, 40, 50]",10.0,"[50, 50, 41, 50]",9.0,"[50, 50, 41, 50]",9.0
1237648722833768485,162.715778444211,1.16709140659704,"[(64, 9)(69, 1)]","[(64, 9)(60, 34)]","[(64, 9)(69, 1)]","[(63, 9)(61, 34)]","[64, 9, 69, 1]",9.433981132056603,"[64, 9, 60, 34]",25.317977802344327,"[64, 9, 69, 1]",9.433981132056603,"[63, 9, 61, 34]",25.079872407968907
1237648722833899646,163.065040893435,1.07040721614154,"[(5, 15)(4, 22)]","[(10, 35)(12, 3)]","[(50, 50)(12, 34)]","[(51, 50)(11, 34)]","[5, 15, 4, 22]",7.0710678118654755,"[10, 35, 12, 3]",32.0624390837628,"[50, 50, 12, 34]",41.23105625617661,"[51, 50, 11, 34]",43.08131845707603
1237654400236585037,218.37511978477,61.38419759181,"[(36, 50)(49, 50)]","[(36, 50)(49, 50)]","[(36, 49)(50, 50)]","[(37, 50)(50, 50)]","[36, 50, 49, 50]",13.0,"[36, 50, 49, 50]",13.0,"[36, 49, 50, 50]",14.035668847618199,"[37, 50, 50, 50]",13.0
1237666338653012001,18.7028113609419,-0.496115049535635,"[(50, 50)(35, 36)]","[(50, 50)(35, 36)]","[(50, 50)(35, 35)]","[(50, 50)(93, 56)]","[50, 50, 35, 36]",20.518284528683193,"[50, 50, 35, 36]",20.518284528683193,"[50, 50, 35, 35]",21.213203435596427,"[50, 50, 93, 56]",43.41658669218482
1237648722296242267,161.233356748613,0.742624746140239,"[(50, 50)(62, 35)]","[(49, 50)(60, 35)]","[(61, 34)(50, 50)]","[(61, 34)(51, 50)]","[50, 50, 62, 35]",19.209372712298546,"[49, 50, 60, 35]",18.601075237738275,"[61, 34, 50, 50]",19.4164878389476,"[61, 34, 51, 50]",18.867962264113206
1237648722296569924,161.977512691781,0.812553781708533,"[(62, 58)(74, 58)]","[(50, 50)(62, 57)]","[(50, 50)(61, 57)]","[(51, 50)(74, 58)]","[62, 58, 74, 58]",12.0,"[50, 50, 62, 57]",13.892443989449804,"[50, 50, 61, 57]",13.038404810405298,"[51, 50, 74, 58]",24.351591323771842
1237655107831332904,145.90083613946,52.9963646848414,"[(27, 30)(27, 23)]","[(30, 32)(24, 32)]","[(28, 21)(29, 33)]","[(27, 32)(23, 31)]","[27, 30, 27, 23]",7.0,"[30, 32, 24, 32]",6.0,"[28, 21, 29, 33]",12.041594578792296,"[27, 32, 23, 31]",4.123105625617661
1237651250977374601,243.545920206606,47.8920002754445,"[(40, 45)(49, 46)]","[(39, 45)(50, 50)]","[(50, 50)(40, 45)]","[(50, 50)(41, 46)]","[40, 45, 49, 46]",9.055385138137417,"[39, 45, 50, 50]",12.083045973594572,"[50, 50, 40, 45]",11.180339887498949,"[50, 50, 41, 46]",9.848857801796104
1237655129836945458,243.700978644654,48.3464690686842,"[(23, 29)(28, 27)]","[(22, 29)(28, 26)]","[(22, 29)(28, 26)]","[(23, 29)(28, 26)]","[23, 29, 28, 27]",5.385164807134504,"[22, 29, 28, 26]",6.708203932499369,"[22, 29, 28, 26]",6.708203932499369,"[23, 29, 28, 26]",5.830951894845301
1237651250977177695,243.326920611716,48.3918487806307,"[(54, 52)(58, 36)]","[(50, 49)(57, 35)]","[(50, 50)(57, 36)]","[(50, 49)(57, 35)]","[54, 52, 58, 36]",16.492422502470642,"[50, 49, 57, 35]",15.652475842498529,"[50, 50, 57, 36]",15.652475842498529,"[50, 49, 57, 35]",15.652475842498529
1237678617420365966,5.72155099226018,1.26571155936034,"[(49, 50)(43, 61)]","[(49, 50)(39, 55)]","[(50, 50)(42, 60)]","[(50, 50)(42, 60)]","[49, 50, 43, 61]",12.529964086141668,"[49, 50, 39, 55]",11.180339887498949,"[50, 50, 42, 60]",12.806248474865697,"[50, 50, 42, 60]",12.806248474865697
1237657192518320259,5.75748059088573,1.18474251238,"[(50, 50)(48, 41)]","[(50, 50)(49, 39)]","[(50, 50)(49, 38)]","[(48, 37)(50, 50)]","[50, 50, 48, 41]",9.219544457292887,"[50, 50, 49, 39]",11.045361017187261,"[50, 50, 49, 38]",12.041594578792296,"[48, 37, 50, 50]",13.152946437965905
1237668624082665585,176.479378543154,17.1923554600715,"[(35, 69)(49, 51)]","[(34, 65)(47, 47)]","[(47, 49)(34, 66)]","[(49, 47)(34, 66)]","[35, 69, 49, 51]",22.80350850198276,"[34, 65, 47, 47]",22.20360331117452,"[47, 49, 34, 66]",21.400934559032695,"[49, 47, 34, 66]",24.20743687382041
1237667914880581732,177.952020496259,19.3581119217141,"[(50, 51)(80, 37)]","[(50, 50)(64, 45)]","[(50, 50)(65, 45)]","[(49, 50)(64, 45)]","[50, 51, 80, 37]",33.1058907144937,"[50, 50, 64, 45]",14.866068747318506,"[50, 50, 65, 45]",15.811388300841896,"[49, 50, 64, 45]",15.811388300841896
1237662300825256041,217.16741651481,46.6644048901748,"[(50, 50)(58, 53)]","[(49, 50)(58, 54)]","[(50, 50)(58, 53)]","[(50, 51)(58, 54)]","[50, 50, 58, 53]",8.54400374531753,"[49, 50, 58, 54]",9.848857801796104,"[50, 50, 58, 53]",8.54400374531753,"[50, 51, 58, 54]",8.54400374531753
1237662636372656285,233.583103684092,9.42263299873475,"[(50, 49)(39, 51)]","[(50, 50)(61, 37)]","[(50, 50)(61, 37)]","[(50, 50)(62, 39)]","[50, 49, 39, 51]",11.180339887498949,"[50, 50, 61, 37]",17.029386365926403,"[50, 50, 61, 37]",17.029386365926403,"[50, 50, 62, 39]",16.278820596099706
1237662199896867148,233.939719718835,8.86949376667387,"[(49, 50)(37, 42)]","[(38, 42)(50, 50)]","[(38, 42)(50, 50)]","[(38, 42)(50, 50)]","[49, 50, 37, 42]",14.422205101855956,"[38, 42, 50, 50]",14.422205101855956,"[38, 42, 50, 50]",14.422205101855956,"[38, 42, 50, 50]",14.422205101855956
1237662533821923527,233.960794736623,9.56680012847051,"[(61, 51)(50, 50)]","[(60, 51)(49, 50)]","[(61, 51)(50, 50)]","[(50, 50)(61, 51)]","[61, 51, 50, 50]",11.045361017187261,"[60, 51, 49, 50]",11.045361017187261,"[61, 51, 50, 50]",11.045361017187261,"[50, 50, 61, 51]",11.045361017187261
1237663787412881906,111.480967090085,40.6997067499081,"[(42, 52)(50, 51)]","[(50, 49)(45, 33)]","[(51, 50)(29, 45)]","[(50, 50)(28, 45)]","[42, 52, 50, 51]",8.06225774829855,"[50, 49, 45, 33]",16.76305461424021,"[51, 50, 29, 45]",22.561028345356956,"[50, 50, 28, 45]",22.561028345356956
1237662224625828020,241.08517680279,24.6911010580512,"[(53, 49)(47, 51)]","[(52, 49)(58, 41)]","[(51, 50)(57, 41)]","[(50, 50)(57, 41)]","[53, 49, 47, 51]",6.324555320336759,"[52, 49, 58, 41]",10.0,"[51, 50, 57, 41]",10.816653826391969,"[50, 50, 57, 41]",11.40175425099138
1237662662143640015,240.35396052098,24.921926370952,"[(42, 43)(49, 50)]","[(41, 43)(49, 50)]","[(41, 42)(49, 50)]","[(42, 42)(50, 50)]","[42, 43, 49, 50]",9.899494936611665,"[41, 43, 49, 50]",10.63014581273465,"[41, 42, 49, 50]",11.313708498984761,"[42, 42, 50, 50]",11.313708498984761
1237655744020086828,227.778030664827,5.72765941209297,"[(43, 14)(55, 4)]","[(43, 16)(54, 4)]","[(43, 18)(43, 12)]","[(55, 5)(43, 19)]","[43, 14, 55, 4]",15.620499351813308,"[43, 16, 54, 4]",16.278820596099706,"[43, 18, 43, 12]",6.0,"[55, 5, 43, 19]",18.439088914585774
1237662224610361456,202.444782946154,38.3223210217583,"[(36, 61)(51, 49)]","[(52, 48)(37, 61)]","[(50, 51)(37, 61)]","[(51, 49)(37, 61)]","[36, 61, 51, 49]",19.209372712298546,"[52, 48, 37, 61]",19.849433241279208,"[50, 51, 37, 61]",16.401219466856727,"[51, 49, 37, 61]",18.439088914585774
1237665368499683472,149.08803959349,27.2270805271619,"[(13, 70)(23, 57)]","[(14, 69)(23, 56)]","[(19, 65)(22, 57)]","[(19, 64)(12, 47)]","[13, 70, 23, 57]",16.401219466856727,"[14, 69, 23, 56]",15.811388300841896,"[19, 65, 22, 57]",8.54400374531753,"[19, 64, 12, 47]",18.384776310850235
